info_status,koi_period,koi_duration,koi_impact,koi_ror,koi_dor,koi_depth,koi_slogg,koi_srad,koi_smass,density_diff,Transit_shape
FP,0.696286519,3.194,0.985,0.014139,1.074,120.8,4.543,0.867,0.958,5.170068027,0.999139
FP,1.039370613,1.0713,0.976,0.036768,2.7706,743.6,3.615,3.137,1.479,31.25,1.012768
FP,1.958577398,2.388,0.59,0.020167,5.27,453,4.568,0.816,0.901,11.88178528,0.610167
FP,2.31169425,8.689,0.628,0.006,1.778,38.4,3.97,2.679,2.441,59.05511811,0.634
FP,49.312677,4.057,0.5998,0.039015,78.8,1713,4.608,0.666,0.657,53.37230216,0.638815
Confirmed,4.194496867,1.7807,0.863,0.027522,10.07,660.7,4.747,0.522,0.555,81.54792414,0.890522
FP,2.072177815,4.54864,0.641,0.593703,5.1884,293720,4.621,0.718,0.811,24.2355089,1.234703
FP,2.500560859,7.5902,0.104,0.004153,2.58303,20.4,4.422,1.052,1.06,4.945054945,0.108153
Confirmed,153.979362,9.028,0.036,0.025664,133.6,792.5,4.502,0.903,0.944,6.786271451,0.061664
Confirmed,3.105507835,1.7458,0.799,0.030988,8.9,904.6,4.585,0.791,0.878,14.76888388,0.829988
Confirmed,8.82715783,2.019,0.249,0.017452,32.96,368.6,4.539,0.878,0.972,3.690807799,0.266452
Confirmed,8.45744892,3.2893,0.494,0.008247,17.27,77.4,4.304,1.137,0.95,6.191950464,0.502247
Confirmed,8.45744892,3.2893,0.494,0.008247,17.27,77.4,4.304,1.137,0.95,6.191950464,0.502247
Confirmed,8.45744892,3.2893,0.494,0.008247,17.27,77.4,4.304,1.137,0.95,6.191950464,0.502247
Confirmed,14.5324483,3.13,0.001,0.033083,36.65,1355.9,4.473,0.86,0.802,25.61459159,0.034083
FP,12.01166109,3.77516,1.024,0.210985,15.736,14294,3.91,2.396,1.701,41.12903226,1.234985
FP,379.65261,19.04,0.1971,0.00841,150.6,82.3,4.141,1.302,0.855,18.0878553,0.20551
FP,8.79991878,41.564,1.6053,0.629442,1.676,869.1,3.725,3.267,2.068,50.84745763,2.234742
FP,5.76556718,3.138,0.678,0.014194,10.62,213.3,4.404,1.072,1.057,4.662004662,0.692194
FP,1.25625738,9.726,0.8208,0.003959,1.067,15.2,3.68,3.063,1.637,38.59649123,0.824759
FP,21.14245855,5.17846,0.971,0.403906,31.64,73961,4.495,0.945,1.019,1.077050539,1.374906
FP,288.94276,11.43,0.2515,0.011657,189.3,160.6,4.463,0.827,0.724,39.21875,0.263157
FP,0.783258387,2.2926,0.2514,0.016344,2.646,328.5,4.565,0.715,0.686,46.88332445,0.267744
FP,0.99519559,2.293,0.0372,0.003391,3.38,13.7,4.512,0.782,0.725,38.98416887,0.040591
Confirmed,6.481633073,3.784,0.833,0.017836,7.71,298.5,4.213,1.302,1.009,0,0.850836
Confirmed,6.481633073,3.784,0.833,0.017836,7.71,298.5,4.213,1.302,1.009,0,0.850836
Confirmed,18.61195725,4.24721,0.952,0.512667,39.37,124830,4.32,1.17,1.041,3.230769231,1.464667
Confirmed,29.6099055,7.433,0.984,0.014184,7.57,120.1,4.329,1.122,0.977,3.034682081,0.998184
FP,0.73240662,4.33,0.8618,0.018844,1.16,329,4.135,1.772,1.563,35.58718861,0.880644
FP,1.288066288,6.4616,1.378,0.499342,1.684,10083,4.625,0.639,0.627,60.71577195,1.877342
FP,1.28805834,3.419,0.214,0.00872,2.9,92.6,4.33,1.132,0.998,1.01744186,0.22272
FP,6.80243431,3.817,1,0.029185,3.47,249.1,4.561,0.816,0.884,14.01352182,1.029185
FP,26.94927489,10.6977,0.438,0.131873,20.1,19964,4.741,0.512,0.526,91.57948456,0.569873
FP,2.954598,24.79,1.3662,0.381164,1.3852,337.8,3.885,2.161,1.308,23.07692308,1.747364
FP,10.10176739,2.1267,1.251,0.275518,9.1,601.7,4.54,0.867,0.95,6.035665295,1.526518
FP,174.7697122,2.3569,1.036,0.441845,568,68139,4.575,0.804,0.897,12.34067207,1.477845
FP,389.169027,3.759,0.2117,0.020338,789,513.3,3.031,6.918,1.875,50,0.232038
Confirmed,3.89524296,1.689,0.224,0.012309,17.4,189,4.492,0.838,0.795,26.72094745,0.236309
FP,2.11913005,4.141,0.67,0.005188,3.04,28.7,3.813,2.377,1.339,25,0.675188
FP,0.591280187,1.1656,0.395,0.01087,3.67,135,4.433,1.092,1.18,14.56953642,0.40587
FP,2.685223546,4.0632,1.28,0.369077,2.783,5494.6,4.62,0.719,0.786,28.17966903,1.649077
FP,0.562006231,3.496,0.678,0.003668,1.223,14.2,4.17,1.455,1.144,11.85983827,0.681668
FP,3.21559054,16.261,1.153,0.166204,1.1633,202.4,4.414,1.036,1.012,0.4395604396,1.319204
FP,1.6156052,14.55,1.149,0.19574,1.154,1582,4.15,1.623,1.365,26.01880878,1.34474
FP,3.185090259,4.80188,0.465,0.662324,8.1532,423280,4.249,1.279,1.055,4.365079365,1.127324
FP,18.78970984,4.13997,1.172,0.455936,29.97,40789,4.439,0.884,0.784,28.54625551,1.627936
FP,1.547426532,16.1346,0.947,0.026231,1.029493,532.9,4.303,1.264,1.173,14.11359725,0.973231
Confirmed,23.6421965,5.018,0.022,0.03015,37.075,1102.2,4.538,0.882,0.98,2.871148459,0.05215
Confirmed,23.6421965,5.018,0.022,0.03015,37.075,1102.2,4.538,0.882,0.98,2.871148459,0.05215
FP,337.377514,12.136,1.245,0.341647,106.2,6110,4.452,0.998,1.025,1.648884578,1.586647
FP,337.377514,12.136,1.245,0.341647,106.2,6110,4.452,0.998,1.025,1.648884578,1.586647
FP,12.8517221,5.71731,1.15,0.447541,15.142,42519,4.438,0.967,0.936,7.632850242,1.597541
FP,4.2055797,19.4,0.9883,0.013079,1.00324,100.5,4.261,1.259,1.052,4.174573055,1.001379
FP,0.530799654,3.487,0.0126,0.016477,1.341,318.5,4.128,1.622,1.294,22.11221122,0.029077
FP,1.11205787,1.459,0.008,0.010031,5.911,118.7,4.488,0.932,0.976,3.233830846,0.018031
Confirmed,17.97979816,5.5828,0.069,0.019546,25.035,459.1,4.272,1.352,1.247,19.20792079,0.088546
FP,1.041619932,8.1218,1.237,0.285924,1.304,1840.5,4.374,0.991,0.848,18.82893226,1.522924
FP,17.4352218,51.666,1.211,0.235467,1.37,603.3,3.706,2.641,1.291,21.42857143,1.446467
Confirmed,30.99664113,2.9182,0.791,0.026055,53,655.3,4.544,0.853,0.928,8.628762542,0.817055
FP,3.055171082,1.6798,1.204,0.326974,7.85,8665.3,4.426,0.987,0.948,6.288032454,1.530974
FP,14.0498182,2.907,0.569,0.020326,31.3,472,4.618,0.652,0.642,56.99481865,0.589326
Confirmed,150.8783198,8.6797,0.022,0.02302,135.82,659.9,3.999,1.737,1.099,8.571428571,0.04502
FP,342.315407,12.476,0.1974,0.024761,210.8,719.7,4.373,1.164,1.168,13.76518219,0.222161
FP,208.1871179,2.5404,0.321,0.018221,605.052835,394.7,4.438,1,1,0.8,0.339221
Confirmed,87.9724227,14.638,0.015,0.026755,47.14,866.7,4.305,1.159,0.988,1.88976378,0.041755
FP,0.505322676,5.2727,1.036,0.461721,1.477361,77349,4.49,0.924,0.962,4.757998359,1.497721
FP,19.97867,10.168,0.923,0.033104,7.02,944.3,4.229,1.895,2.219,54.60122699,0.956104
FP,19.979098,10.5638,0.576,0.186854,15.014,38418,4.296,1.126,0.915,10.14040562,0.762854
FP,0.915782856,2.24,1.209,0.225775,1.368,301,4.256,1.333,1.168,13.79310345,1.434775
FP,210.3064436,6.68665,1.155,0.459132,214.22,46455,4.05,2.017,1.665,39.408867,1.614132
FP,86.4392931,6.534,1.28,0.315734,30.7,1175.1,4.454,1.024,1.086,7.220573689,1.595734
Confirmed,15.37562369,3.3169,0.692,0.12103,31.24,15337,4.496,0.833,0.793,27.04081633,0.81303
FP,1.0429419,7.22,0.922,0.022765,1.08,412,4.438,1,1,0.8,0.944765
FP,219.74735,22.48,0.097,0.012462,75.3,190.4,3.602,2.38,0.825,22.95081967,0.109462
FP,6.12650913,15.43,0.919,0.054212,1.204,2434,4.252,1.534,1.535,34.35294118,0.973212
FP,0.720589427,4.329,0.64,0.008091,1.27285,70,4.07,2.211,2.095,52.06185567,0.648091
FP,43.5428781,3.6768,0.984,0.112095,46.8,5447,4.224,1.427,1.251,19.48955916,1.096095
FP,0.950487062,2.9283,0.907,0.003648,1.423,11.5,3.698,3.385,2.086,51.85185185,0.910648
Confirmed,23.4772553,6.735,0.013,0.010955,26.93,141.4,4.361,1.121,1.046,3.768506057,0.023955
Confirmed,0.868386354,1.066,0.135,0.019749,6.319,488.5,4.627,0.704,0.793,27.05675319,0.154749
FP,1.25383162,7.68,0.2204,0.00332,1.38,12.9,4.271,1.299,1.146,12.0458891,0.22372
Confirmed,3.02168007,2.8264,0.349,0.012175,7.79,171.9,4.472,0.989,1.058,4.753199269,0.361175
Confirmed,6.98472143,2.724,0.451,0.008855,17.69,90.7,4.279,1.227,1.044,3.539823009,0.459855
FP,43.9311596,12.9395,0.855,0.104163,18.137,9304.4,3.257,5.132,1.734,46.15384615,0.959163
FP,494.62409,8.36,0.4064,0.015815,421,307,4.647,0.604,0.589,71.08118219,0.422215
FP,5.579631021,3.38646,1.323,0.809337,15.613,118320,4.427,1.022,1.013,0.5268703899,2.132337
FP,4.350460215,2.5276,4.203,3.447527,19.59,50424,4.208,1.416,1.185,14.86810552,7.650527
FP,4.350413063,1.7694,0.549,0.013161,16.01,192.5,4.534,0.876,0.958,5.192982456,0.562161
Confirmed,61.0373591,8.378,0.071,0.019179,56.59,437.5,4.154,1.614,1.358,25.69659443,0.090179
Confirmed,53.44944498,5.3091,0.092,0.053288,80.697,3437,4.485,1,1.114,9.515260323,0.145288
Confirmed,4.11585514,1.4858,0.807,0.02144,13.28,425.8,4.508,0.823,0.796,26.61064426,0.82844
FP,46.9434911,1.368,0.213,0.009291,258.6,100.7,4.102,1.55,1.107,8.754208754,0.222291
Confirmed,4.081411554,2.3239,0.876,0.014433,6.93,171.9,4.661,0.635,0.698,44.35069699,0.890433
Confirmed,4.081411554,2.3239,0.876,0.014433,6.93,171.9,4.661,0.635,0.698,44.35069699,0.890433
Confirmed,4.081411554,2.3239,0.876,0.014433,6.93,171.9,4.661,0.635,0.698,44.35069699,0.890433
FP,22.2941485,3.188,0.709,0.009837,38.4,100.9,4.223,1.392,1.183,14.80637813,0.718837
FP,21.3779536,24.872,0,0.455185,9.592,255240,3.3,3.484,0.883,14.28571429,0.455185
FP,21.37831102,21.7174,0.257,0.255563,9.273,80571,3.3,3.484,0.883,14.28571429,0.512563
FP,21.3781146,19.359,0.906,0.025739,4.16,556.1,4.417,1.131,1.219,17.31909846,0.931739
FP,14.53682228,3.195,1.068,0.114404,11.15,1032.3,2.819,5.855,0.824,25,1.182404
FP,0.541396363,2.384,0.0783,0.012517,1.854,181,4.212,1.489,1.322,23.75,0.090817
FP,78.60436061,4.65559,0.828,0.323557,133.234,78104,4.427,0.985,0.947,6.357214934,1.151557
FP,0.550509602,1.1836,0.386,0.010159,3.38,123.5,3.169,4.529,1.106,8.333333333,0.396159
FP,2.9039446,10.542,0.686,0.003526,1.742,13.1,3.829,3.05,2.29,55.55555556,0.689526
FP,1.728521892,3.361,0.719,0.009435,2.9,92.2,4.282,1.157,0.934,7.960199005,0.728435
FP,0.50727675,2.32,0.429,0.013588,1.685,214.7,4.399,1.143,1.195,15.625,0.442588
Confirmed,22.8245144,6.617,0.279,0.016692,25.77,322.7,4.057,1.846,1.421,29.20353982,0.295692
Confirmed,22.8245144,6.617,0.279,0.016692,25.77,322.7,4.057,1.846,1.421,29.20353982,0.295692
FP,6.195861785,2.6078,3.38,2.43178,11.31,3509.8,4.573,0.813,0.909,10.81560284,5.81178
Confirmed,11.95401876,2.656,0.744,0.029175,24.5,855.9,4.611,0.659,0.648,55.52120141,0.773175
FP,1.008917105,1.4577,0.545,0.017433,4.6,338.5,4.578,0.795,0.883,14.1149687,0.562433
FP,294.202469,2.36,0.0219,0.014617,965,248.2,4.121,1.635,1.291,21.69491525,0.036517
FP,27.6853358,4.661,0.897,0.04461,24.3,1660.7,4.673,0.639,0.704,43.14306894,0.94161
FP,1.08749101,1.6192,0.979,0.014029,1.685,126.4,3.594,3.204,1.469,31.11111111,0.993029
Confirmed,20.7057153,9.678,0.922,0.012104,6.9,115.9,3.792,2.437,1.338,23.91304348,0.934104
FP,288.285213,5.343,0.0503,0.017856,419,378.1,4.337,1.127,1.004,0.4279600571,0.068156
FP,1.194812329,1.3777,0.404,0.012883,6.19,189.5,4.475,0.97,1.024,1.604278075,0.416883
FP,2.553924603,9.835,1.258,0.303455,1.443,1680.1,4.489,0.986,1.093,7.807017544,1.561455
FP,0.656201038,4.17901,1.439,1.033681,2.416,174860,4.472,0.999,1.08,6.648199446,2.472681
FP,2.531140101,20.399,1.249,0.392165,1.435,11786,4.607,0.75,0.84,19.9899548,1.641165
FP,0.756511623,2.81832,1.216,0.500222,2.2358,41596,4.199,1.417,1.157,13.02211302,1.716222
FP,0.89486317,2.657,0.65,0.012638,2.151,172,4.548,0.863,0.959,5.09383378,0.662638
FP,26.0692512,7.487,1.206,0.237548,7.51,831.5,4.409,0.91,0.773,30.31189084,1.443548
FP,161.2529031,24.3711,0.227,0.289251,64.16,94008,4.222,1.87,2.128,52.61538462,0.516251
FP,161.239891,24.472,0.946,0.038628,21.6,1075.4,4.569,0.826,0.926,8.825319537,0.984628
FP,10.84528655,4.3876,1.307,0.416626,10.42,7473.8,3.094,7.023,2.233,50,1.723626
FP,3.613757526,5.9128,0.812,0.071239,3.3877,4872.2,4.498,0.906,0.942,6.945540647,0.883239
Confirmed,5.48711441,2.93,0.812,0.037656,9.28,1328.6,4.562,0.787,0.823,22.45260664,0.849656
Confirmed,5.48711441,2.93,0.812,0.037656,9.28,1328.6,4.562,0.787,0.823,22.45260664,0.849656
Confirmed,5.48711441,2.93,0.812,0.037656,9.28,1328.6,4.562,0.787,0.823,22.45260664,0.849656
Confirmed,5.48711441,2.93,0.812,0.037656,9.28,1328.6,4.562,0.787,0.823,22.45260664,0.849656
Confirmed,8.10363271,3.161,0.047,0.026361,20.09,887.9,4.574,0.732,0.733,37.45318352,0.073361
Confirmed,8.10363271,3.161,0.047,0.026361,20.09,887.9,4.574,0.732,0.733,37.45318352,0.073361
FP,7.035518449,3.5286,1.268,0.321339,5.79,2139,4.566,0.71,0.675,49.25768823,1.589339
FP,32.45541269,7.3736,0.726,0.395929,40.1,136390,4.71,0.543,0.552,82.54060325,1.121929
FP,491.08027,7.42,0.4169,0.017054,469,335.6,4.396,0.997,0.904,11.51315789,0.433954
FP,3.350209754,4.43333,9.666,8.828863,14.16,28325,4.181,1.501,1.255,19.67654987,18.494863
FP,120.5816718,8.2904,0.845,0.567504,146.7,192900,4.651,0.673,0.744,35.4362966,1.412504
FP,628.592314,3.603,0.8176,0.020525,814,393.7,3.497,3.117,1.114,10.81081081,0.838125
FP,5.917085496,23.7545,0.095,0.703816,3.3927,563290,4.383,0.987,0.859,17.35722284,0.798816
FP,12.82252496,18.8,0.706,0.136252,7.71,19268,4.178,1.352,1.003,0.4926108374,0.842252
FP,0.958871144,2.74361,0.533,0.471324,3.78628,232350,4.425,0.892,0.773,30.39485767,1.004324
Confirmed,33.8677783,3.72,0.787,0.030574,46.2,894.8,4.593,0.691,0.683,47.53623188,0.817574
FP,3.964333304,4.7136,0.094,0.14653,7.372,25886,3.808,2.318,1.258,19.8019802,0.24053
FP,2.49047468,2.2003,0.522,0.014075,7.55,222.2,4.433,0.997,0.981,2.727272727,0.536075
FP,471.37787,16.91,0.0666,0.009206,214,102.9,4.236,1.305,1.071,6.01659751,0.075806
FP,0.5402463,13.93,0.9411,0.037888,0.373,1148,4.249,1.498,1.45,30.39443155,0.978988
Confirmed,9.02436414,3.011,0.014,0.01334,23.21,214.6,4.348,1.111,1.004,0.4098360656,0.02734
Confirmed,9.02436414,3.011,0.014,0.01334,23.21,214.6,4.348,1.111,1.004,0.4098360656,0.02734
FP,1.288046428,3.637,0.219,0.005161,2.725,32.3,3.287,3.871,1.058,5.555555556,0.224161
Confirmed,6.365839713,2.9721,0.524,0.026275,14.46,780.7,4.554,0.849,0.939,7.366362451,0.550275
FP,1.337561836,1.575,0.055,0.00591,6.541,41,4.056,1.715,1.219,17.3553719,0.06091
FP,357.82544,9.12,0.636,0.011865,236,152.5,4.248,1.312,1.109,9.16496945,0.647865
Confirmed,35.6225528,4.845,0.261,0.023364,55.6,651.1,4.539,0.878,0.975,3.331020125,0.284364
Confirmed,11.17931581,3.103,0.381,0.008869,25.72,90.6,4.014,1.873,1.324,23.88059701,0.389869
FP,40.301684,1.398,0.5721,0.018499,185.6,374.8,4.372,1.177,1.189,15.22633745,0.590599
FP,5.910371418,3.88962,0.065,0.120663,13.0035,17219,4.488,0.958,1.029,2.051282051,0.185663
FP,5.910371418,3.88962,0.065,0.120663,13.0035,17219,4.488,0.958,1.029,2.051282051,0.185663
FP,5.91037674,3.421,0.123,0.01454,13.304,256.9,4.443,0.867,0.76,32.59005146,0.13754
FP,0.992799002,3.4878,1.3295,0.371507,1.531,1653,4.472,0.989,1.056,4.578754579,1.701007
FP,0.992798625,3.5065,1.219,0.244048,1.34,582.5,4.407,1.098,1.126,10.57579318,1.463048
FP,1.516372183,1.239,0.596,0.009284,7.65,93.8,4.456,1.046,1.143,11.91191191,0.605284
FP,5.97581754,3.065,0.941,0.035468,6.53,962.4,4.471,0.997,1.072,6.007393715,0.976468
FP,8.784575777,5.3022,0.5,0.500326,17.929,262980,4.139,1.914,1.841,45.24714829,1.000326
FP,1.949700508,4.35014,1.153,0.430688,3.1606,38119,4.385,1.193,1.26,20.08086253,1.583688
FP,9.948701373,3.2922,1.277,0.340124,9.46,2749.5,4.517,0.786,0.741,35.97640891,1.617124
FP,2.507089906,2.0067,1.255,0.295115,3.32,1339.2,4.506,0.939,1.03,2.170418006,1.550115
FP,3.457078812,5.24058,0.317,0.532167,7.6104,315520,4.182,1.482,1.223,17.55319149,0.849167
FP,1.728528176,3.682,0.787,0.014151,2.46,197.6,3.597,3.279,1.55,34.09090909,0.801151
FP,1.72853003,3.819,0.776,0.00996,2.4,99.1,3.882,2.237,1.392,27.41935484,0.78596
FP,333.7163405,4.8236,0.093,0.018814,536.215768,420.2,3.956,1.719,0.975,3.125,0.111814
Confirmed,9.69501146,2.75,0.293,0.020883,26.35,515.2,4.516,0.914,1,0.7633587786,0.313883
Confirmed,9.69501146,2.75,0.293,0.020883,26.35,515.2,4.516,0.914,1,0.7633587786,0.313883
FP,26.524553,2.359,0.218,0.011782,84.9,174.5,3.954,1.703,0.95,6.25,0.229782
FP,3.735993484,17.4877,0.993,1.289667,3.7225,617990,3.432,4.055,1.62,37.5,2.282667
FP,34.19360031,5.41382,0.625,0.112571,44.426,13715,3.991,1.786,1.14,11.5,0.737571
FP,12.4239677,16.01,0.007,0.01136,6.02,162.4,4.58,0.698,0.677,48.8196886,0.01836
Confirmed,10.41572666,2.7719,0.682,0.02789,22.1,825.3,4.426,0.987,0.947,6.395939086,0.70989
Confirmed,10.41572666,2.7719,0.682,0.02789,22.1,825.3,4.426,0.987,0.947,6.395939086,0.70989
FP,0.639721284,2.69771,0.404,0.682637,3.1409,465920,4.633,0.625,0.612,64.61906661,1.086637
FP,488.67353,12.35,0.432,0.02411,280.8,691,4.596,0.772,0.867,16.24203822,0.45611
Confirmed,8.72585478,4.473,0.911,0.023183,7,446.7,4.326,1.131,0.987,2.19941349,0.934183
Confirmed,8.72585478,4.473,0.911,0.023183,7,446.7,4.326,1.131,0.987,2.19941349,0.934183
Confirmed,8.72585478,4.473,0.911,0.023183,7,446.7,4.326,1.131,0.987,2.19941349,0.934183
Confirmed,8.72585478,4.473,0.911,0.023183,7,446.7,4.326,1.131,0.987,2.19941349,0.934183
Confirmed,8.72585478,4.473,0.911,0.023183,7,446.7,4.326,1.131,0.987,2.19941349,0.934183
FP,6.14631207,3.803,0.937,0.033508,5.46,891.1,4.335,1.31,1.354,25.58139535,0.970508
FP,69.2002312,5.679,1.276,0.326968,34,2271.5,4.337,1.267,1.291,22.04724409,1.602968
FP,26.1537851,1.802,0.2437,0.013956,109.1,228.6,4.487,0.967,1.045,3.633217993,0.257656
FP,37.32483952,6.9676,1.263,0.351452,19.69,4989.2,4.55,0.79,0.81,24.40657334,1.614452
FP,2.399069173,3.2576,0.649,0.016289,4.47,286.6,4.395,1.001,0.908,11.04972376,0.665289
FP,2.399081606,4.384,1.276,0.371808,2.48,6071.6,4.438,1,1,0.8,1.647808
FP,322.50741,20.688,0.912,0.020725,54.5,349.5,4.465,0.933,0.926,8.859649123,0.932725
FP,1.070982122,1.255,0.563,0.00626,5.49,43.4,4.109,1.433,0.964,4.268292683,0.56926
FP,322.48381,22.99,0.938,0.036359,47.3,1023.4,4.534,0.881,0.97,3.875968992,0.974359
FP,161.252567,23.626,0.869,0.056948,31.38,2911.5,4.574,0.811,0.91,10.72684642,0.925948
FP,161.253747,25.322,0.912,0.056819,26.01,2598.4,4.573,0.803,0.88,14.47058824,0.968819
FP,161.252247,23.467,0.892,0.050688,29.17,2185.9,4.502,0.811,0.762,32.1903429,0.942688
FP,0.842336445,1.519,0.266,0.008213,4.17,80.1,4.415,0.998,0.943,6.849315068,0.274213
FP,27.36432337,3.545,1.273,0.326675,22.1,2282.5,4.428,1.107,1.2,16.04519774,1.599675
FP,2.025580416,4.48448,0.434,0.198938,3.9352,44998,3.996,1.99,1.431,29.67032967,0.632938
FP,2.62838097,3.193,0.087,0.00862,6.346,89.9,4.408,1.07,1.07,5.727376861,0.09562
FP,58.64379,24.44,0.226,0.012463,18.1,182.1,4.537,0.775,0.753,33.80716934,0.238463
FP,1.867281146,7.495,1.252,0.278578,1.355,701.1,4.457,1.025,1.095,7.96460177,1.530578
FP,0.98762513,1.127,0.547,0.00515,5.69,28.6,4.172,2.022,2.213,54.47761194,0.55215
FP,0.620739667,2.477,1.158,0.167382,1.195,108.2,4.133,1.602,1.277,21.22186495,1.325382
FP,1.241483276,2.195,1.227,0.236943,1.409,141,4.394,1.053,1.001,0.7001166861,1.463943
FP,0.784512952,2.4623,1.234,0.258133,1.381,586,4.522,0.904,0.991,1.715137957,1.492133
FP,0.944598153,4.018,1.012,0.037382,1.1,200.9,2.839,9.214,2.138,66.66666667,1.049382
FP,20.28281916,36.048,0.719,0.051985,3.408,2797.5,3.284,3.956,1.098,11.11111111,0.770985
FP,1.376384817,1.745,0.558,0.018035,5.18,365.9,4.591,0.746,0.791,27.4015748,0.576035
FP,4.931365987,14.7088,0.686,0.564869,3.7591,255950,3.835,2.263,1.279,20.90909091,1.250869
Confirmed,4.86638504,2.296,0.176,0.010894,16.13,143.8,4.333,1.111,0.969,3.96039604,0.186894
Confirmed,8.22241355,2.71,0.246,0.033971,23.28,1468.6,4.658,0.615,0.626,60.98104794,0.279971
Confirmed,0.539915033,1.1466,0.291,0.008937,3.532,97,4.502,0.837,0.811,24.22270427,0.299937
FP,4.331392455,3.7278,0.306,0.416305,12.3045,200400,4.472,0.854,0.788,27.90513834,0.722305
FP,345.1846728,6.5468,1.179,0.423538,321.3,29989,4.424,0.971,0.912,10.54216867,1.602538
FP,9.58405667,6.82752,0.798,0.401178,12.3931,119630,3.813,2.275,1.226,17.30769231,1.199178
Confirmed,12.5722897,4.765,0.252,0.008561,19.69,86.5,4.319,1.169,1.037,2.773497689,0.260561
FP,70.7511986,6.198,1.24,0.271356,24.3,858.1,4.4,0.936,0.802,25.66462168,1.511356
Confirmed,7.381980206,3.1152,0.096,0.034222,18.652,1433.8,4.47,0.914,0.899,12.14953271,0.130222
Confirmed,7.381980206,3.1152,0.096,0.034222,18.652,1433.8,4.47,0.914,0.899,12.14953271,0.130222
Confirmed,7.381980206,3.1152,0.096,0.034222,18.652,1433.8,4.47,0.914,0.899,12.14953271,0.130222
Confirmed,7.381980206,3.1152,0.096,0.034222,18.652,1433.8,4.47,0.914,0.899,12.14953271,0.130222
Confirmed,7.381980206,3.1152,0.096,0.034222,18.652,1433.8,4.47,0.914,0.899,12.14953271,0.130222
FP,7.381980206,3.1152,0.096,0.034222,18.652,1433.8,4.47,0.914,0.899,12.14953271,0.130222
FP,31.5073649,7.362,0.774,0.018199,21.65,330.5,4.888,0.37,0.386,161.0629921,0.792199
FP,45.97786182,7.4493,0.367,0.142767,51.033,23886,4.306,1.096,0.885,13.83928571,0.509767
FP,2.17257963,1.5794,1.107,0.127814,2.54,335.5,4.34,0.971,0.753,33.77885784,1.234814
Confirmed,3.797018259,2.2608,0.321,0.108759,13.635,14431,4.527,0.848,0.883,14.08839779,0.429759
Confirmed,18.64932728,4.4056,0.08,0.027096,33.12,893.6,4.405,1.053,1.026,1.820250284,0.107096
Confirmed,18.64932728,4.4056,0.08,0.027096,33.12,893.6,4.405,1.053,1.026,1.820250284,0.107096
Confirmed,18.64932728,4.4056,0.08,0.027096,33.12,893.6,4.405,1.053,1.026,1.820250284,0.107096
Confirmed,3.525632539,2.59959,0.12,0.13372,11.699,22335,4.572,0.793,0.855,17.8425656,0.25372
FP,3.115304946,4.88748,0.89,0.519442,6.102,149520,4.419,1.087,1.131,10.89670829,1.409442
FP,11.35501209,14.557,0.473,0.129228,6.156,19675,4.679,0.567,0.56,79.94791667,0.602228
FP,29.8042694,3.107,1.237,0.273807,22.3,1046.5,4.488,0.827,0.767,31.4159292,1.510807
Confirmed,7.203855862,2.5418,0.037,0.038237,22.473,1765.9,4.708,0.539,0.541,86.25180897,0.075237
Confirmed,7.203855862,2.5418,0.037,0.038237,22.473,1765.9,4.708,0.539,0.541,86.25180897,0.075237
Confirmed,7.203855862,2.5418,0.037,0.038237,22.473,1765.9,4.708,0.539,0.541,86.25180897,0.075237
Confirmed,7.203855862,2.5418,0.037,0.038237,22.473,1765.9,4.708,0.539,0.541,86.25180897,0.075237
FP,354.63284,2.227,0.3134,0.015452,1175,280.9,4.703,0.535,0.525,91.94865811,0.328852
FP,3.9043425,3.831,0.709,0.125229,6.856,16228,4.526,0.898,0.989,1.830161054,0.834229
Confirmed,3.295701024,1.8268,0.267,0.037296,13.83,1745.7,4.628,0.691,0.76,32.6096396,0.304296
Confirmed,3.295701024,1.8268,0.267,0.037296,13.83,1745.7,4.628,0.691,0.76,32.6096396,0.304296
Confirmed,3.295701024,1.8268,0.267,0.037296,13.83,1745.7,4.628,0.691,0.76,32.6096396,0.304296
Confirmed,3.295701024,1.8268,0.267,0.037296,13.83,1745.7,4.628,0.691,0.76,32.6096396,0.304296
Confirmed,0.991659646,2.215,0.765,0.008786,2.407,77.3,4.315,1.244,1.17,13.98026316,0.773786
FP,9.286358079,3.49949,0.377,0.19639,23.029,44791,4.523,0.821,0.82,22.87449393,0.57339
Confirmed,40.8366307,4.956,0.363,0.014897,59.6,264.8,4.457,0.925,0.893,12.85460993,0.377897
Confirmed,8.50339249,2.9569,0.825,0.014143,12.99,188.9,4.233,1.265,0.997,1.014198783,0.839143
